"region","system","network","isIO","instanceId","vCpu","memory","intranetGbps","intranetPPS","hourlyPrice","weeklyPrice","standard","monthlyPrice","yearlyPrice","2yearPrice","3yearPrice","4yearPrice","5yearPrice"
"me-east-1","windows","vpc","true","ecs.i2.8xlarge",32,256,6,200,"30.63","4892.99","17474.99","17474.99","178244.9","356489.8","534734.69","712979.59","891224.49"
"me-east-1","windows","vpc","true","ecs.hfg5.14xlarge",56,160,10,400,"48.855","8288.83","29602.99","29602.99","301950.5","603901.0","905851.49","1207801.99","1509752.49"
"me-east-1","windows","vpc","true","ecs.i2.16xlarge",64,512,10,400,"61.26","9785.99","34949.99","34949.99","356489.9","712979.8","1069469.69","1425959.59","1782449.49"
"me-east-1","windows","vpc","true","ecs.sn1ne.large",2,4,0.5,12,"1.54","260.67","930.99","930.99","9496.1","18992.2","28488.29","37984.39","47480.49"
"me-east-1","windows","vpc","true","ecs.sn2ne.large",2,8,0.5,12,"1.84","308.83","1102.99","1102.99","11250.5","22501.0","33751.49","45001.99","56252.49"
"me-east-1","windows","vpc","true","ecs.se1ne.large",2,16,0.5,12,"2.19","342.43","1222.99","1222.99","12474.5","24949.0","37423.49","49897.99","62372.49"
"me-east-1","windows","vpc","true","ecs.sn1ne.xlarge",4,8,0.8,30,"3.07","521.63","1862.99","1862.99","19002.5","38005.0","57007.49","76009.99","95012.49"
"me-east-1","windows","vpc","true","ecs.sn2ne.xlarge",4,16,0.8,30,"3.69","617.67","2205.99","2205.99","22501.1","45002.2","67503.29","90004.39","112505.49"
"me-east-1","windows","vpc","true","ecs.se1ne.xlarge",4,32,0.8,30,"4.38","684.87","2445.99","2445.99","24949.1","49898.2","74847.29","99796.39","124745.49"
"me-east-1","windows","vpc","true","ecs.sn1ne.2xlarge",8,16,1.5,100,"6.13","1041.59","3719.99","3719.99","37943.9","75887.8","113831.69","151775.59","189719.49"
"me-east-1","windows","vpc","true","ecs.sn2ne.2xlarge",8,32,1.5,100,"7.37","1235.35","4411.99","4411.99","45002.3","90004.6","135006.89","180009.19","225011.49"
"me-east-1","windows","vpc","true","ecs.d1.2xlarge",8,32,3,30,"7.55","1270.07","4535.99","4535.99","46267.1","92534.2","138801.29","185068.39","231335.49"
"me-east-1","windows","vpc","true","ecs.se1ne.2xlarge",8,64,1.5,100,"8.76","1369.75","4891.99","4891.99","49898.3","99796.6","149694.89","199593.19","249491.49"
"me-east-1","windows","vpc","true","ecs.sn1ne.3xlarge",12,24,2.5,130,"9.2","1562.95","5581.99","5581.99","56936.3","113872.6","170808.89","227745.19","284681.49"
"me-east-1","windows","vpc","true","ecs.sn2ne.3xlarge",12,48,2.5,130,"11.05","1853.03","6617.99","6617.99","67503.5","135007.0","202510.49","270013.99","337517.49"
"me-east-1","windows","vpc","true","ecs.se1ne.3xlarge",12,96,2.5,130,"13.14","2054.63","7337.99","7337.99","74847.5","149695.0","224542.49","299389.99","374237.49"
"me-east-1","windows","vpc","true","ecs.sn1ne.4xlarge",16,32,3,160,"12.27","2082.91","7438.99","7438.99","75877.7","151755.4","227633.09","303510.79","379388.49"
"me-east-1","windows","vpc","true","ecs.d1.4xlarge",16,64,6,60,"15.11","2540.15","9071.99","9071.99","92534.3","185068.6","277602.89","370137.19","462671.49"
"me-east-1","windows","vpc","true","ecs.sn2ne.4xlarge",16,64,3,160,"14.74","2470.71","8823.99","8823.99","90004.7","180009.4","270014.09","360018.79","450023.49"
"me-east-1","windows","vpc","true","ecs.se1ne.4xlarge",16,128,3,160,"17.52","2739.23","9782.99","9782.99","99786.5","199573.0","299359.49","399145.99","498932.49"
"me-east-1","windows","vpc","true","ecs.sn1ne.6xlarge",24,48,4.5,200,"18.4","3125.91","11163.99","11163.99","113872.7","227745.4","341618.09","455490.79","569363.49"
"me-east-1","windows","vpc","true","ecs.sn2ne.6xlarge",24,96,4.5,200,"22.11","3706.07","13235.99","13235.99","135007.1","270014.2","405021.29","540028.39","675035.49"
"me-east-1","windows","vpc","true","ecs.d1.6xlarge",24,96,8,80,"22.68","3810.51","13608.99","13608.99","138811.7","277623.4","416435.09","555246.79","694058.49"
"me-east-1","windows","vpc","true","ecs.se1ne.6xlarge",24,192,4.5,200,"26.28","4108.99","14674.99","14674.99","149684.9","299369.8","449054.69","598739.59","748424.49"
"me-east-1","windows","vpc","true","ecs.sn1ne.8xlarge",32,64,6,250,"25.91","4446.67","15880.99","15880.99","161986.1","323972.2","485958.29","647944.39","809930.49"
"me-east-1","windows","vpc","true","ecs.sn2ne.8xlarge",32,128,6,250,"29.47","4941.71","17648.99","17648.99","180019.7","360039.4","540059.09","720078.79","900098.49"
"me-east-1","windows","vpc","true","ecs.d1-c8d3.8xlarge",32,128,10,100,"29.03","4877.59","17419.99","17419.99","177683.9","355367.8","533051.69","710735.59","888419.49"
"me-east-1","windows","vpc","true","ecs.se1ne.8xlarge",32,256,6,250,"35.04","5478.75","19566.99","19566.99","199583.3","399166.6","598749.89","798333.19","997916.49"
"me-east-1","windows","vpc","true","ecs.d1-c14d3.14xlarge",56,160,20,140,"44.03","7397.31","26418.99","26418.99","269473.7","538947.4","808421.09","1077894.79","1347368.49"
"me-east-1","windows","vpc","true","ecs.sn2ne.14xlarge",56,224,10,450,"51.58","8648.07","30885.99","30885.99","315037.1","630074.2","945111.29","1260148.39","1575185.49"
"us-east-1","windows","vpc","true","ecs.t6-c2m1.large",2,1,0.08,6,"0.12","19.26","68.82","68.82","701.97","1156.17","1362.63","1486.51","1569.09"
"us-east-1","windows","vpc","true","ecs.t6-c1m1.large",2,2,0.08,10,"0.24","38.52","137.64","137.64","1403.93","2312.35","2725.27","2973.03","3138.19"
"us-east-1","windows","vpc","true","ecs.t6-c1m2.large",2,4,0.08,10,"0.37","54.61","195.04","195.04","1989.41","3276.67","3861.79","4212.86","4446.91"
"us-east-1","windows","vpc","true","ecs.hfc6.large",2,4,1,30,"1.26","212.8","760.03","760.03","7752.3","12768.51","15048.6","16416.65","17328.69"
"us-east-1","windows","vpc","true","ecs.c6.large",2,4,1,30,"1.1","185.04","660.91","660.91","6741.29","11103.28","13086.01","14275.66","15068.74"
"us-east-1","windows","vpc","true","ecs.c6e.large",2,4,10,90,"1.155","194.3","693.95","693.95","7078.35","11658.46","13740.32","14989.44","15822.18"
"us-east-1","windows","vpc","true","ecs.g6.large",2,8,1,30,"1.27","211.26","754.53","754.53","7696.21","12676.1","14939.69","16297.85","17203.28"
"us-east-1","windows","vpc","true","ecs.t6-c1m4.large",2,8,0.08,10,"0.67","97.94","349.82","349.82","3568.16","5876.98","6926.44","7556.11","7975.9"
"us-east-1","windows","vpc","true","ecs.hfg6.large",2,8,1,30,"1.4","232.38","829.96","829.96","8465.59","13943.33","16433.21","17927.13","18923.09"
"us-east-1","windows","vpc","true","ecs.g6e.large",2,8,10,90,"1.397","232.38","829.99","829.99","8465.83","13943.71","16433.66","17927.63","18923.61"
"us-east-1","windows","vpc","true","ecs.hfr6.large",2,16,1,30,"1.62","259.73","927.62","927.62","9461.73","15584.01","18366.87","20036.59","21149.73"
"us-east-1","windows","vpc","true","ecs.r6.large",2,16,1,30,"1.47","236.11","843.27","843.27","8601.36","14166.93","16696.74","18214.63","19226.55"
"us-east-1","windows","vpc","true","ecs.r6e.large",2,16,10,90,"1.617","259.71","927.6","927.6","9461.49","15583.63","18366.42","20036.09","21149.21"
"us-east-1","windows","vpc","true","ecs.hfc6.xlarge",4,8,1.5,50,"2.52","425.61","1520.06","1520.06","15504.61","25537.01","30097.19","32833.29","34657.37"
"us-east-1","windows","vpc","true","ecs.c6.xlarge",4,8,1.5,50,"2.2","370.1","1321.82","1321.82","13482.56","22206.58","26172.04","28551.32","30137.5"
"us-east-1","windows","vpc","true","ecs.c6e.xlarge",4,8,10,100,"2.31","388.6","1387.91","1387.91","14156.69","23316.9","27480.64","29978.87","31644.37"
"us-east-1","windows","vpc","true","ecs.t6-c1m4.xlarge",4,16,0.16,20,"1.45","218.33","779.81","779.81","7954.07","13100.8","15440.23","16843.9","17779.66"
"us-east-1","windows","vpc","true","ecs.g6.xlarge",4,16,1.5,50,"2.54","422.53","1509.06","1509.06","15392.41","25352.21","29879.39","32595.7","34406.57"
"us-east-1","windows","vpc","true","ecs.hfg6.xlarge",4,16,1.5,50,"2.8","464.77","1659.92","1659.92","16931.19","27886.65","32866.41","35854.27","37846.17"
"us-east-1","windows","vpc","true","ecs.g6e.xlarge",4,16,10,100,"2.794","464.78","1659.97","1659.97","16931.65","27887.43","32867.33","35855.26","37847.23"
"us-east-1","windows","vpc","true","ecs.r6.xlarge",4,32,1.5,50,"2.94","472.22","1686.54","1686.54","17202.71","28333.87","33393.49","36429.27","38453.11"
"us-east-1","windows","vpc","true","ecs.r6e.xlarge",4,32,10,100,"3.234","519.45","1855.2","1855.2","18922.98","31167.25","36732.84","40072.18","42298.42"
"us-east-1","windows","vpc","true","ecs.hfr6.xlarge",4,32,1.5,50,"3.24","519.46","1855.24","1855.24","18923.45","31168.03","36733.75","40073.19","42299.47"
"us-east-1","windows","vpc","true","ecs.c6.2xlarge",8,16,2.5,80,"4.4","740.21","2643.64","2643.64","26965.12","44413.16","52344.08","57102.62","60275.0"
"us-east-1","windows","vpc","true","ecs.hfc6.2xlarge",8,16,2.5,80,"5.04","851.23","3040.12","3040.12","31009.23","51074.01","60194.37","65666.59","69314.73"
"us-east-1","windows","vpc","true","ecs.c6e.2xlarge",8,16,10,160,"4.62","777.22","2775.83","2775.83","28313.38","46633.81","54961.28","59957.76","63288.74"
"us-east-1","windows","vpc","true","ecs.t6-c1m4.2xlarge",8,32,0.32,40,"2.88","436.7","1559.69","1559.69","15908.84","26202.79","30881.86","33689.3","35560.93"
"us-east-1","windows","vpc","true","ecs.hfg6.2xlarge",8,32,2.5,80,"5.6","929.54","3319.84","3319.84","33862.37","55773.31","65732.83","71708.55","75692.35"
"us-east-1","windows","vpc","true","ecs.g6.2xlarge",8,32,2.5,80,"5.08","845.06","3018.12","3018.12","30784.82","50704.42","59758.78","65191.39","68813.14"
"us-east-1","windows","vpc","true","ecs.g6e.2xlarge",8,32,10,160,"5.588","929.57","3319.93","3319.93","33863.3","55774.86","65734.65","71710.53","75694.45"
"us-east-1","windows","vpc","true","ecs.r6e.2xlarge",8,64,10,160,"6.468","1038.89","3710.39","3710.39","37845.95","62334.52","73465.68","80144.38","84596.85"
"us-east-1","windows","vpc","true","ecs.r6.2xlarge",8,64,2.5,80,"5.88","944.45","3373.08","3373.08","34405.41","56667.75","66786.99","72858.53","76906.23"
"us-east-1","windows","vpc","true","ecs.hfr6.2xlarge",8,64,2.5,80,"6.48","1038.92","3710.48","3710.48","37846.89","62336.07","73467.51","80146.37","84598.95"
"us-east-1","windows","vpc","true","ecs.c6.3xlarge",12,24,4,90,"6.6","1110.32","3965.46","3965.46","40447.7","66619.72","78516.1","85653.94","90412.48"
"us-east-1","windows","vpc","true","ecs.hfc6.3xlarge",12,24,4,90,"7.56","1276.84","4560.18","4560.18","46513.83","76611.03","90291.57","98499.89","103972.11"
"us-east-1","windows","vpc","true","ecs.hfg6.3xlarge",12,48,4,90,"8.4","1394.32","4979.76","4979.76","50793.55","83659.97","98599.25","107562.81","113538.53"
"us-east-1","windows","vpc","true","ecs.g6.3xlarge",12,48,4,90,"7.62","1267.6","4527.18","4527.18","46177.24","76056.62","89638.16","97787.09","103219.7"
"us-east-1","windows","vpc","true","ecs.hfr6.3xlarge",12,96,4,90,"9.72","1558.39","5565.72","5565.72","56770.35","93504.09","110201.25","120219.55","126898.41"
"us-east-1","windows","vpc","true","ecs.r6.3xlarge",12,96,4,90,"8.82","1416.68","5059.62","5059.62","51608.13","85001.61","100180.47","109287.79","115359.33"
"us-east-1","windows","vpc","true","ecs.hfc6.4xlarge",16,32,5,100,"10.08","1702.46","6080.24","6080.24","62018.45","102148.03","120388.75","131333.19","138629.47"
"us-east-1","windows","vpc","true","ecs.c6.4xlarge",16,32,5,100,"8.8","1480.43","5287.28","5287.28","53930.26","88826.3","104688.14","114205.24","120549.98"
"us-east-1","windows","vpc","true","ecs.c6e.4xlarge",16,32,10,300,"9.24","1554.45","5551.64","5551.64","56626.76","93267.62","109922.55","119915.51","126577.48"
"us-east-1","windows","vpc","true","ecs.g6e.4xlarge",16,64,10,300,"11.176","1859.15","6639.86","6639.86","67726.62","111549.71","131469.3","143421.06","151388.9"
"us-east-1","windows","vpc","true","ecs.g6.4xlarge",16,64,5,100,"10.16","1690.13","6036.24","6036.24","61569.65","101408.83","119517.55","130382.78","137626.27"
"us-east-1","windows","vpc","true","ecs.hfg6.4xlarge",16,64,5,100,"11.2","1859.1","6639.68","6639.68","67724.73","111546.63","131465.67","143417.09","151384.71"
"us-east-1","windows","vpc","true","ecs.hfr6.4xlarge",16,128,5,100,"12.96","2077.86","7420.96","7420.96","75693.79","124672.13","146935.01","160292.73","169197.89"
"us-east-1","windows","vpc","true","ecs.r6.4xlarge",16,128,5,100,"11.76","1888.91","6746.16","6746.16","68810.83","113335.49","133573.97","145717.05","153812.45"
"us-east-1","windows","vpc","true","ecs.r6e.4xlarge",16,128,10,300,"12.936","2077.81","7420.77","7420.77","75691.91","124669.04","146931.36","160288.76","169193.7"
"us-east-1","windows","vpc","true","ecs.d2s.5xlarge",20,88,12,160,"21.002","1693.52","6048.33","6048.33","61692.97","101611.94","119756.93","130643.92","137901.92"
"us-east-1","windows","vpc","true","ecs.c6.6xlarge",24,48,7.5,150,"13.2","2220.64","7930.92","7930.92","80895.38","133239.46","157032.22","171307.88","180824.98"
"us-east-1","windows","vpc","true","ecs.hfc6.6xlarge",24,48,7.5,150,"15.12","2553.7","9120.36","9120.36","93027.67","153222.05","180583.13","196999.77","207944.21"
"us-east-1","windows","vpc","true","ecs.hfg6.6xlarge",24,96,7.5,150,"16.8","2788.66","9959.52","9959.52","101587.11","167319.93","197198.49","215125.63","227077.05"
"us-east-1","windows","vpc","true","ecs.g6.6xlarge",24,96,7.5,150,"15.24","2535.21","9054.36","9054.36","92354.47","152113.25","179276.33","195574.18","206439.41"
"us-east-1","windows","vpc","true","ecs.hfr6.6xlarge",24,192,7.5,150,"19.44","3116.79","11131.44","11131.44","113540.69","187008.19","220402.51","240439.11","253796.83"
"us-east-1","windows","vpc","true","ecs.r6.6xlarge",24,192,7.5,150,"17.64","2833.37","10119.24","10119.24","103216.25","170003.23","200360.95","218575.59","230718.67"
"us-east-1","windows","vpc","true","ecs.c6.8xlarge",32,64,10,200,"17.6","2960.87","10574.56","10574.56","107860.52","177652.6","209376.28","228410.5","241099.96"
"us-east-1","windows","vpc","true","ecs.hfc6.8xlarge",32,64,10,200,"20.16","3404.92","12160.48","12160.48","124036.89","204296.07","240777.51","262666.37","277258.95"
"us-east-1","windows","vpc","true","ecs.c6e.8xlarge",32,64,10,600,"18.48","3108.91","11103.28","11103.28","113253.54","186535.25","219845.09","239831.02","253154.97"
"us-east-1","windows","vpc","true","ecs.g6e.8xlarge",32,128,10,600,"22.352","3718.32","13279.73","13279.73","135453.23","223099.43","262938.62","286842.13","302777.8"
"us-east-1","windows","vpc","true","ecs.g6.8xlarge",32,128,10,200,"20.32","3380.29","12072.48","12072.48","123139.3","202817.66","239035.1","260765.57","275252.54"
"us-east-1","windows","vpc","true","ecs.hfg6.8xlarge",32,128,10,200,"22.4","3718.21","13279.36","13279.36","135449.47","223093.25","262931.33","286834.17","302769.41"
"us-east-1","windows","vpc","true","ecs.r6e.8xlarge",32,256,10,600,"25.872","4155.63","14841.55","14841.55","151383.84","249338.07","293862.73","320577.52","338387.39"
"us-east-1","windows","vpc","true","ecs.r6.8xlarge",32,256,10,200,"23.52","3777.84","13492.32","13492.32","137621.67","226670.97","267147.93","291434.11","307624.89"
"us-east-1","windows","vpc","true","ecs.hfr6.8xlarge",32,256,10,200,"25.92","4155.72","14841.92","14841.92","151387.59","249344.25","293870.01","320585.47","338395.77"
"us-east-1","windows","vpc","true","ecs.hfc6.10xlarge",40,96,12.5,300,"25.2","4256.16","15200.6","15200.6","155046.12","255370.08","300971.88","328332.96","346573.68"
"us-east-1","windows","vpc","true","ecs.d2s.10xlarge",40,176,20,200,"42.004","3387.03","12096.59","12096.59","123385.22","203222.71","239512.48","261286.35","275802.25"
"us-east-1","windows","vpc","true","ecs.hfg6.10xlarge",40,192,12.5,300,"28.0","4647.76","16599.2","16599.2","169311.84","278866.56","328664.16","358542.72","378461.76"
"us-east-1","windows","vpc","true","ecs.hfr6.10xlarge",40,384,12.5,300,"32.4","5194.66","18552.4","18552.4","189234.48","311680.32","367337.52","400731.84","422994.72"
"us-east-1","windows","vpc","true","ecs.c6e.13xlarge",52,96,16,900,"30.03","5051.98","18042.84","18042.84","184037.0","303119.77","357248.29","389725.41","411376.82"
"us-east-1","windows","vpc","true","ecs.c6.13xlarge",52,96,12.5,300,"28.6","4811.41","17183.66","17183.66","175273.34","288685.48","340236.46","371167.06","391787.44"
"us-east-1","windows","vpc","true","ecs.g6e.13xlarge",52,192,16,900,"36.322","6042.27","21579.56","21579.56","220111.49","362536.57","427275.25","466118.45","492013.92"
"us-east-1","windows","vpc","true","ecs.g6.13xlarge",52,192,12.5,300,"33.02","5492.97","19617.78","19617.78","200101.36","329578.7","388432.04","423744.05","447285.38"
"us-east-1","windows","vpc","true","ecs.r6e.13xlarge",52,384,16,900,"42.042","6752.9","24117.52","24117.52","245998.73","405174.37","477526.93","520938.47","549879.5"
"us-east-1","windows","vpc","true","ecs.r6.13xlarge",52,384,12.5,300,"38.22","6139.0","21925.02","21925.02","223635.21","368340.33","434115.39","473580.43","499890.45"
"us-east-1","windows","vpc","true","ecs.hfc6.16xlarge",64,128,20,400,"40.32","6809.86","24320.96","24320.96","248073.79","408592.13","481555.01","525332.73","554517.89"
"us-east-1","windows","vpc","true","ecs.hfg6.16xlarge",64,256,20,400,"44.8","7436.43","26558.72","26558.72","270898.95","446186.49","525862.65","573668.35","605538.81"
"us-east-1","windows","vpc","true","ecs.hfr6.16xlarge",64,512,20,400,"51.84","8311.47","29683.84","29683.84","302775.17","498688.51","587740.03","641170.95","676791.55"
"us-east-1","windows","vpc","true","ecs.hfc6.20xlarge",80,192,25,600,"50.4","8512.32","30401.2","30401.2","310092.24","510740.16","601943.76","656665.92","693147.36"
"us-east-1","windows","vpc","true","ecs.d2s.20xlarge",80,352,35,450,"84.007","6774.05","24193.08","24193.08","246769.41","406443.75","479022.99","522570.53","551602.23"
"us-east-1","windows","vpc","true","ecs.hfg6.20xlarge",80,384,25,600,"56.0","9295.54","33198.4","33198.4","338623.68","557733.12","657328.32","717085.44","756923.52"
"us-east-1","windows","vpc","true","ecs.c6e.26xlarge",104,192,32,2400,"60.06","10103.99","36085.69","36085.69","368074.0","606239.52","714496.59","779450.81","822753.64"
"us-east-1","windows","vpc","true","ecs.c6.26xlarge",104,192,25,600,"57.2","9622.84","34367.32","34367.32","350546.66","577370.98","680472.94","742334.12","783574.9"
"us-east-1","windows","vpc","true","ecs.ebmg6.26xlarge",104,384,30,600,"66.04","10985.95","39235.56","39235.56","400202.71","659157.41","776864.09","847488.1","894570.77"
"us-east-1","windows","vpc","true","ecs.g6.26xlarge",104,384,25,600,"66.04","10985.95","39235.56","39235.56","400202.71","659157.41","776864.09","847488.1","894570.77"
"us-east-1","windows","vpc","true","ecs.r6.26xlarge",104,768,25,600,"76.44","12278.0","43850.04","43850.04","447270.41","736680.67","868230.79","947160.87","999780.91"
"us-east-1","windows","vpc","true","ecs.t5-lc2m1.nano",1,0.5,0.1,4,"0.06","7.55","26.99","25.64","242.91","388.66","437.24","466.39","485.82"
"us-east-1","windows","vpc","true","ecs.t5-lc1m1.small",1,1,0.2,6,"0.1","13.99","49.99","47.49","449.91","719.86","809.84","863.83","899.82"
"us-east-1","windows","vpc","true","ecs.t5-lc1m2.small",1,2,0.2,6,"0.16","22.95","81.99","77.89","737.91","1180.66","1328.24","1416.79","1475.82"
"us-east-1","windows","vpc","true","ecs.ic5.large",2,2,1,30,"0.98","160.71","573.99","573.99","5854.7","9643.03","11365.0","12398.18","13086.97"
"us-east-1","windows","vpc","true","ecs.t5-c1m1.large",2,2,0.5,10,"0.26","37.51","133.99","127.29","1205.91","1929.46","2170.64","2315.35","2411.82"
"us-east-1","windows","vpc","true","ecs.t5-lc1m2.large",2,4,0.4,10,"0.31","45.35","161.99","153.89","1457.91","2332.66","2624.24","2799.19","2915.82"
"us-east-1","windows","vpc","true","ecs.t5-c1m2.large",2,4,0.5,10,"0.35","51.79","184.99","175.74","1664.91","2663.86","2996.84","3196.63","3329.82"
"us-east-1","windows","vpc","true","ecs.c5.large",2,4,1,20,"1.029","169.28","604.61","604.61","6167.02","10157.45","11971.28","13059.58","13785.11"
"us-east-1","windows","vpc","true","ecs.g5.large",2,8,1,20,"1.299","212.9","760.38","760.38","7755.88","12774.38","15055.52","16424.2","17336.66"
"us-east-1","windows","vpc","true","ecs.g5ne.large",2,8,1,40,"1.981","266.24","950.89","950.89","9699.08","15974.95","18827.62","20539.23","21680.29"
"us-east-1","windows","vpc","true","ecs.t5-lc1m4.large",2,8,0.4,10,"0.43","61.59","219.99","208.99","1979.91","3167.86","3563.84","3801.43","3959.82"
"us-east-1","windows","vpc","true","ecs.t5-c1m4.large",2,8,0.5,10,"0.54","73.35","261.99","248.89","2357.91","3772.66","4244.24","4527.19","4715.82"
"us-east-1","windows","vpc","true","ecs.r5.large",2,16,1,20,"1.522","243.31","869.01","869.01","8863.9","14599.37","17206.4","18770.62","19813.43"
